序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,跳出率,平均访问时长_秒,有消费,CTR,CPC,有浏览,有转化,平均浏览,GMM_K,cluster_id,分类
1939,4739,525368335,9811363528,3.37,8,10,0.8333,115.0,True,0.8,0.42125,True,True,1.25,8,6,稳定拓展型三
1940,4750,525368335,9811363528,2.04,2,1,1.0,7.0,True,2.0,1.02,True,True,0.5,8,7,低效长尾型二
1941,4760,525368335,9811363528,53.34,40,119,0.7714,267.0,True,0.33613445378151263,1.3335000000000001,True,True,2.975,8,1,稳定拓展型
1942,4761,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1943,4764,525368335,9811363528,2.46,2,2,1.0,746.0,True,1.0,1.23,True,True,1.0,8,7,低效长尾型二
1944,4771,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1945,4778,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1946,4793,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1947,4802,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1948,4806,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1949,4807,525368335,9811363528,2.65,4,9,0.6667,27.0,True,0.4444444444444444,0.6625,True,True,2.25,8,6,稳定拓展型三
1950,4815,525368335,9811363528,13.7,17,19,0.8333,205.0,True,0.8947368421052632,0.8058823529411764,True,True,1.1176470588235294,8,6,稳定拓展型三
1951,4817,525368335,9811363528,0.83,1,1,1.0,13.0,True,1.0,0.83,True,True,1.0,8,7,低效长尾型二
1952,4824,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1953,4832,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1954,4833,525368335,9811363528,6.88,8,8,1.0,79.0,True,1.0,0.86,True,True,1.0,8,7,低效长尾型二
1955,4845,525368335,9811363528,4.63,4,2,1.0,1.0,True,2.0,1.1575,True,True,0.5,8,7,低效长尾型二
1956,4846,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1957,4849,525368335,9811363528,7.46,9,22,0.375,97.0,True,0.4090909090909091,0.8288888888888889,True,True,2.4444444444444446,8,1,稳定拓展型
1958,4853,525368335,9811363528,18.66,18,4,1.0,7.0,True,4.5,1.0366666666666666,True,True,0.2222222222222222,8,4,稳定拓展型二
1959,4880,525368335,9811363528,18.79,23,87,0.6,300.0,True,0.26436781609195403,0.8169565217391304,True,True,3.782608695652174,8,1,稳定拓展型
1960,4891,525368335,9811363528,4.61,4,19,0.5,351.0,True,0.21052631578947367,1.1525,True,True,4.75,8,1,稳定拓展型
1961,4894,525368335,9811363528,23.29,39,29,0.8333,150.0,True,1.3448275862068966,0.5971794871794872,True,True,0.7435897435897436,8,4,稳定拓展型二
1962,4901,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1963,4920,525368335,9811363528,2.5,2,2,1.0,68.0,True,1.0,1.25,True,True,1.0,8,7,低效长尾型二
1964,4931,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1965,4934,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1966,4937,525368335,9811363528,25.77,21,27,0.7333,51.0,True,0.7777777777777778,1.227142857142857,True,True,1.2857142857142858,8,6,稳定拓展型三
1967,4938,525368335,9811363528,36.87,40,106,0.5517,184.0,True,0.37735849056603776,0.92175,True,True,2.65,8,1,稳定拓展型
1968,4939,525368335,9811363528,0.33,1,5,0.0,43.0,True,0.2,0.33,True,True,5.0,8,5,潜力挖掘型
1969,4944,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1970,4951,525368335,9811363528,1.95,1,1,1.0,1.0,True,1.0,1.95,True,True,1.0,8,7,低效长尾型二
1971,4957,525368335,9811363528,15.54,14,32,0.4545,84.0,True,0.4375,1.1099999999999999,True,True,2.2857142857142856,8,1,稳定拓展型
1972,4958,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1973,4959,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1974,4966,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1975,4968,525368335,9811363528,0.59,1,0,0.0,,True,,0.59,False,True,0.0,8,5,潜力挖掘型
1976,4969,525368335,9811363528,9353.77,4456,5427,0.449,320.0,True,0.8210797862539156,2.099140484739677,True,True,1.2179084380610412,8,0,高价值转化型
1977,4987,525368335,9811363528,12.34,11,8,0.8571,69.0,True,1.375,1.1218181818181818,True,True,0.7272727272727273,8,6,稳定拓展型三
1978,4999,525368335,9811363528,9.03,6,17,0.6667,55.0,True,0.35294117647058826,1.505,True,True,2.8333333333333335,8,1,稳定拓展型
1979,5006,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1980,5013,525368335,9811363528,1.65,2,10,0.5,157.0,True,0.2,0.825,True,True,5.0,8,1,稳定拓展型
1981,5024,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1982,5029,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1983,5044,525368335,9811363528,23.34,23,31,0.8889,98.0,True,0.7419354838709677,1.0147826086956522,True,True,1.3478260869565217,8,6,稳定拓展型三
1984,5045,525368335,9811363528,9739.85,3556,5599,0.6304,63.0,True,0.6351134131094839,2.738990438695163,True,True,1.5745219347581552,8,0,高价值转化型
1985,5049,525368335,9811363528,0.32,1,2,0.0,22.0,True,0.5,0.32,True,True,2.0,8,5,潜力挖掘型
1986,5051,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1987,5070,525368335,9811363528,4240.55,2224,4333,0.8343,111.0,True,0.5132702515578121,1.9067221223021584,True,True,1.9482913669064748,8,0,高价值转化型
1988,5072,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1989,5084,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1990,5085,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1991,5091,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1992,5095,525368335,9811363528,13.79,13,10,0.7143,53.0,True,1.3,1.0607692307692307,True,True,0.7692307692307693,8,6,稳定拓展型三
1993,5103,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1994,5111,525368335,9811363528,4.1,5,24,0.6,263.0,True,0.20833333333333334,0.82,True,True,4.8,8,1,稳定拓展型
1995,5113,525368335,9811363528,2.91,3,11,0.6667,99.0,True,0.2727272727272727,0.9700000000000001,True,True,3.6666666666666665,8,1,稳定拓展型
1996,5118,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1997,5138,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1998,5148,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1999,5150,525368335,9811363528,1.17,1,12,0.0,2062.0,True,0.08333333333333333,1.17,True,True,12.0,8,5,潜力挖掘型
2000,5155,525368335,9811363528,3.94,3,0,0.0,,True,,1.3133333333333332,False,True,0.0,8,5,潜力挖掘型
2001,5163,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2002,5167,525368335,9811363528,2.4,3,1,1.0,120.0,True,3.0,0.7999999999999999,True,True,0.3333333333333333,8,7,低效长尾型二
2003,5175,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2004,5182,525368335,9811363528,132.06,13,23,0.7,33.0,True,0.5652173913043478,10.15846153846154,True,True,1.7692307692307692,8,0,高价值转化型
2005,5184,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2006,5187,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2007,5188,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2008,5196,525368335,9811363528,5.93,9,13,0.625,85.0,True,0.6923076923076923,0.6588888888888889,True,True,1.4444444444444444,8,6,稳定拓展型三
2009,5204,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2010,5207,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2011,5212,525368335,9811363528,242.98,40,36,0.8148,68.0,True,1.1111111111111112,6.0745,True,True,0.9,8,0,高价值转化型
2012,5219,525368335,9811363528,8.05,7,16,0.75,725.0,True,0.4375,1.1500000000000001,True,True,2.2857142857142856,8,1,稳定拓展型
2013,5220,525368335,9811363528,6.19,4,8,0.5,28.0,True,0.5,1.5475,True,True,2.0,8,1,稳定拓展型
2014,5222,525368335,9811363528,6.44,4,15,0.6667,679.0,True,0.26666666666666666,1.61,True,True,3.75,8,1,稳定拓展型
2015,5223,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2016,5226,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2017,5228,525368335,9811363528,6.63,5,4,0.6667,53.0,True,1.25,1.326,True,True,0.8,8,6,稳定拓展型三
2018,5230,525368335,9811363528,0.22,1,0,0.0,,True,,0.22,False,True,0.0,8,5,潜力挖掘型
2019,5232,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2020,5234,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2021,5242,525368335,9811363528,3.64,3,1,1.0,378.0,True,3.0,1.2133333333333334,True,True,0.3333333333333333,8,7,低效长尾型二
2022,5254,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2023,5255,525368335,9811363528,7.45,9,3,1.0,6.0,True,3.0,0.8277777777777778,True,True,0.3333333333333333,8,7,低效长尾型二
2024,5260,525368335,9811363528,310.37,345,915,0.6833,214.0,True,0.3770491803278688,0.8996231884057971,True,True,2.652173913043478,8,1,稳定拓展型
2025,5264,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2026,5266,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2027,5271,525368335,9811363528,20.07,22,132,0.6316,197.0,True,0.16666666666666666,0.9122727272727272,True,True,6.0,8,1,稳定拓展型
2028,5292,525368335,9811363528,3.93,3,5,0.6667,522.0,True,0.6,1.31,True,True,1.6666666666666667,8,6,稳定拓展型三
2029,5302,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2030,5306,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2031,5309,525368335,9811363528,4.65,10,5,1.0,200.0,True,2.0,0.465,True,True,0.5,8,7,低效长尾型二
2032,5313,525368335,9811363528,0.89,1,1,1.0,,True,1.0,0.89,True,True,1.0,8,7,低效长尾型二
2033,5317,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2034,5326,525368335,9811363528,1.8,2,0,0.0,,True,,0.9,False,True,0.0,8,5,潜力挖掘型
2035,5327,525368335,9811363528,1.93,2,2,1.0,80.0,True,1.0,0.965,True,True,1.0,8,7,低效长尾型二
2036,5328,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2037,5346,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2038,5365,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2039,5375,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2040,5378,525368335,9811363528,0.15,1,1,1.0,4.0,True,1.0,0.15,True,True,1.0,8,7,低效长尾型二
2041,5380,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2042,5391,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2043,5395,525368335,9811363528,3.89,3,1,1.0,14.0,True,3.0,1.2966666666666666,True,True,0.3333333333333333,8,7,低效长尾型二
2044,5397,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2045,5406,525368335,9811363528,0.86,1,0,0.0,,True,,0.86,False,True,0.0,8,5,潜力挖掘型
2046,5413,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2047,5420,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2048,5449,525368335,9811363528,4.71,6,25,0.5,275.0,True,0.24,0.785,True,True,4.166666666666667,8,1,稳定拓展型
2049,5460,525368335,9811363528,9272.73,2590,5678,0.697,171.0,True,0.4561465304684748,3.580204633204633,True,True,2.1922779922779925,8,0,高价值转化型
2050,5466,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2051,5474,525368335,9811363528,3.52,4,5,0.75,392.0,True,0.8,0.88,True,True,1.25,8,6,稳定拓展型三
2052,5475,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2053,5481,525368335,9811363528,0.15,1,0,0.0,,True,,0.15,False,True,0.0,8,5,潜力挖掘型
2054,5484,525368335,9811363528,2870.73,670,867,0.8636,66.0,True,0.7727797001153403,4.284671641791045,True,True,1.2940298507462686,8,0,高价值转化型
2055,5492,525368335,9811363528,5.47,7,4,1.0,65.0,True,1.75,0.7814285714285714,True,True,0.5714285714285714,8,7,低效长尾型二
2056,5497,525368335,9811363528,0.15,1,0,0.0,,True,,0.15,False,True,0.0,8,5,潜力挖掘型
2057,5500,525368335,9811363528,27.94,29,39,0.7143,330.0,True,0.7435897435897436,0.963448275862069,True,True,1.3448275862068966,8,6,稳定拓展型三
2058,5501,525368335,9811363528,0.15,1,1,1.0,654.0,True,1.0,0.15,True,True,1.0,8,7,低效长尾型二
2059,5502,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2060,5504,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2061,5505,525368335,9811363528,4.09,6,7,0.8,99.0,True,0.8571428571428571,0.6816666666666666,True,True,1.1666666666666667,8,6,稳定拓展型三
2062,5508,525368335,9811363528,3.2,5,34,0.5,442.0,True,0.14705882352941177,0.64,True,True,6.8,8,1,稳定拓展型
2063,5509,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2064,5515,525368335,9811363528,2.51,1,0,0.0,,True,,2.51,False,True,0.0,8,5,潜力挖掘型
2065,5522,525368335,9811363528,2.41,1,1,1.0,5.0,True,1.0,2.41,True,True,1.0,8,7,低效长尾型二
2066,5531,525368335,9811363528,13.14,12,11,0.8889,36.0,True,1.0909090909090908,1.095,True,True,0.9166666666666666,8,6,稳定拓展型三
2067,5533,525368335,9811363528,18.68,17,9,1.0,25.0,True,1.8888888888888888,1.0988235294117648,True,True,0.5294117647058824,8,7,低效长尾型二
2068,5536,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2069,5538,525368335,9811363528,33.94,39,40,0.7778,76.0,True,0.975,0.8702564102564102,True,True,1.0256410256410255,8,6,稳定拓展型三
2070,5543,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2071,5551,525368335,9811363528,0.3,2,2,1.0,5.0,True,1.0,0.15,True,True,1.0,8,7,低效长尾型二
2072,5578,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2073,5583,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2074,5584,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2075,5588,525368335,9811363528,17.72,17,43,0.75,272.0,True,0.3953488372093023,1.0423529411764705,True,True,2.5294117647058822,8,1,稳定拓展型
2076,5591,525368335,9811363528,0.31,2,1,1.0,120.0,True,2.0,0.155,True,True,0.5,8,7,低效长尾型二
2077,5593,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2078,5594,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2079,5596,525368335,9811363528,1051.38,988,1708,0.6986,126.0,True,0.5784543325526932,1.0641497975708503,True,True,1.728744939271255,8,6,稳定拓展型三
2080,5605,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2081,5608,525368335,9811363528,111.69,12,19,0.5714,287.0,True,0.631578947368421,9.3075,True,True,1.5833333333333333,8,0,高价值转化型
2082,5624,525368335,9811363528,5.22,14,5,1.0,54.0,True,2.8,0.37285714285714283,True,True,0.35714285714285715,8,7,低效长尾型二
2083,5637,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2084,5640,525368335,9811363528,531.84,40,33,0.875,30.0,True,1.2121212121212122,13.296000000000001,True,True,0.825,8,0,高价值转化型
2085,5656,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2086,5658,525368335,9811363528,2.07,2,2,1.0,120.0,True,1.0,1.035,True,True,1.0,8,7,低效长尾型二
2087,5661,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2088,5672,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2089,5683,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2090,5693,525368335,9811363528,12.75,9,14,0.875,95.0,True,0.6428571428571429,1.4166666666666667,True,True,1.5555555555555556,8,6,稳定拓展型三
2091,5694,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2092,5698,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2093,5705,525368335,9811363528,4.36,3,16,0.3333,243.0,True,0.1875,1.4533333333333334,True,True,5.333333333333333,8,1,稳定拓展型
2094,5720,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2095,5721,525368335,9811363528,5.21,4,4,1.0,6.0,True,1.0,1.3025,True,True,1.0,8,7,低效长尾型二
2096,5726,525368335,9811363528,5.1,3,2,1.0,61.0,True,1.5,1.7,True,True,0.6666666666666666,8,7,低效长尾型二
2097,5728,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2098,5730,525368335,9811363528,2.54,2,4,0.5,49.0,True,0.5,1.27,True,True,2.0,8,1,稳定拓展型
2099,5736,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2100,5745,525368335,9811363528,6.58,6,30,0.2,596.0,True,0.2,1.0966666666666667,True,True,5.0,8,1,稳定拓展型
2101,5755,525368335,9811363528,29.05,27,41,0.6875,141.0,True,0.6585365853658537,1.075925925925926,True,True,1.5185185185185186,8,6,稳定拓展型三
2102,5764,525368335,9811363528,11.39,9,51,0.75,275.0,True,0.17647058823529413,1.2655555555555555,True,True,5.666666666666667,8,1,稳定拓展型
2103,5771,525368335,9811363528,165.76,118,152,0.8571,29.0,True,0.7763157894736842,1.4047457627118642,True,True,1.2881355932203389,8,6,稳定拓展型三
2104,5792,525368335,9811363528,0.45,1,0,0.0,,True,,0.45,False,True,0.0,8,5,潜力挖掘型
2105,5800,525368335,9811363528,3.02,3,4,0.6667,135.0,True,0.75,1.0066666666666666,True,True,1.3333333333333333,8,6,稳定拓展型三
2106,5802,525368335,9811363528,4.09,3,13,0.5,112.0,True,0.23076923076923078,1.3633333333333333,True,True,4.333333333333333,8,1,稳定拓展型
2107,5810,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2108,5817,525368335,9811363528,4.01,6,14,0.75,674.0,True,0.42857142857142855,0.6683333333333333,True,True,2.3333333333333335,8,1,稳定拓展型
2109,5830,525368335,9811363528,68.65,16,5,1.0,29.0,True,3.2,4.290625,True,True,0.3125,8,0,高价值转化型
2110,5831,525368335,9811363528,52.79,3,19,0.3333,517.0,True,0.15789473684210525,17.596666666666668,True,True,6.333333333333333,8,0,高价值转化型
2111,5836,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2112,5841,525368335,9811363528,3.53,6,5,1.0,181.0,True,1.2,0.5883333333333333,True,True,0.8333333333333334,8,7,低效长尾型二
2113,5844,525368335,9811363528,0.0,0,1,,,False,0.0,,True,False,,8,4,稳定拓展型二
2114,5866,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2115,5869,525368335,9811363528,12.17,5,3,1.0,8.0,True,1.6666666666666667,2.434,True,True,0.6,8,7,低效长尾型二
2116,5872,525368335,9811363528,0.96,2,3,0.5,96.0,True,0.6666666666666666,0.48,True,True,1.5,8,1,稳定拓展型
2117,5873,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2118,5885,525368335,9811363528,1.71,2,1,1.0,2.0,True,2.0,0.855,True,True,0.5,8,7,低效长尾型二
2119,5888,525368335,9811363528,2.86,4,6,0.3333,130.0,True,0.6666666666666666,0.715,True,True,1.5,8,1,稳定拓展型
2120,5891,525368335,9811363528,112.7,110,170,0.3,569.0,True,0.6470588235294118,1.0245454545454546,True,True,1.5454545454545454,8,0,高价值转化型
2121,5893,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2122,5896,525368335,9811363528,18.37,25,53,0.4762,192.0,True,0.4716981132075472,0.7348,True,True,2.12,8,1,稳定拓展型
2123,5897,525368335,9811363528,0.43,2,1,1.0,,True,2.0,0.215,True,True,0.5,8,7,低效长尾型二
2124,5898,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2125,5902,525368335,9811363528,7.4,7,5,0.75,13.0,True,1.4,1.0571428571428572,True,True,0.7142857142857143,8,6,稳定拓展型三
2126,5913,525368335,9811363528,4.42,6,31,0.25,412.0,True,0.1935483870967742,0.7366666666666667,True,True,5.166666666666667,8,1,稳定拓展型
2127,5916,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2128,5918,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2129,5921,525368335,9811363528,1.97,1,0,0.0,,True,,1.97,False,True,0.0,8,5,潜力挖掘型
2130,5928,525368335,9811363528,0.85,1,1,1.0,3.0,True,1.0,0.85,True,True,1.0,8,7,低效长尾型二
2131,5931,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
2132,5935,525368335,9811363528,46.08,7,7,0.8,190.0,True,1.0,6.582857142857143,True,True,1.0,8,0,高价值转化型
